image_id,label,variety,age
PDD00040.jpg,bacterial_leaf_blight,45,72
PDD00041.jpg,bacterial_leaf_blight,45,50
PDD00042.jpg,bacterial_leaf_blight,45,72
PDD00043.jpg,bacterial_leaf_blight,45,68
PDD00044.jpg,bacterial_leaf_blight,45,55
PDD00045.jpg,bacterial_leaf_blight,45,60
PDD00046.jpg,bacterial_leaf_blight,45,65
PDD00047.jpg,bacterial_leaf_blight,45,72
PDD00048.jpg,bacterial_leaf_blight,Ponni,47
PDD00049.jpg,bacterial_leaf_blight,45,55
PDD00050.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00051.jpg,bacterial_leaf_blight,Ponni,47
PDD00052.jpg,bacterial_leaf_blight,45,55
PDD00053.jpg,bacterial_leaf_blight,45,72
PDD00054.jpg,bacterial_leaf_blight,45,65
PDD00055.jpg,bacterial_leaf_blight,45,50
PDD00056.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00057.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00058.jpg,bacterial_leaf_blight,45,55
PDD00059.jpg,bacterial_leaf_blight,45,60
PDD00060.jpg,bacterial_leaf_blight,45,72
PDD00061.jpg,bacterial_leaf_blight,45,72
PDD00062.jpg,bacterial_leaf_blight,45,55
PDD00063.jpg,bacterial_leaf_blight,45,60
PDD00064.jpg,bacterial_leaf_blight,45,72
PDD00065.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00066.jpg,bacterial_leaf_blight,45,65
PDD00067.jpg,bacterial_leaf_blight,45,60
PDD00068.jpg,bacterial_leaf_blight,45,68
PDD00069.jpg,bacterial_leaf_blight,45,55
PDD00070.jpg,bacterial_leaf_blight,45,72
PDD00071.jpg,bacterial_leaf_blight,45,68
PDD00072.jpg,bacterial_leaf_blight,45,70
PDD00073.jpg,bacterial_leaf_blight,45,72
PDD00074.jpg,bacterial_leaf_blight,45,72
PDD00075.jpg,bacterial_leaf_blight,45,55
PDD00076.jpg,bacterial_leaf_blight,45,72
PDD00077.jpg,bacterial_leaf_blight,45,70
PDD00078.jpg,bacterial_leaf_blight,45,72
PDD00079.jpg,bacterial_leaf_blight,45,72
PDD00080.jpg,bacterial_leaf_blight,45,70
PDD00081.jpg,bacterial_leaf_blight,45,60
PDD00082.jpg,bacterial_leaf_blight,45,60
PDD00083.jpg,bacterial_leaf_blight,Ponni,47
PDD00084.jpg,bacterial_leaf_blight,45,50
PDD00085.jpg,bacterial_leaf_blight,45,72
PDD00086.jpg,bacterial_leaf_blight,45,60
PDD00087.jpg,bacterial_leaf_blight,45,50
PDD00088.jpg,bacterial_leaf_blight,45,72
PDD00089.jpg,bacterial_leaf_blight,45,72
PDD00090.jpg,bacterial_leaf_blight,45,50
PDD00091.jpg,bacterial_leaf_blight,Ponni,47
PDD00092.jpg,bacterial_leaf_blight,Zonal,70
PDD00093.jpg,bacterial_leaf_blight,45,55
PDD00094.jpg,bacterial_leaf_blight,45,68
PDD00095.jpg,bacterial_leaf_blight,45,60
PDD00096.jpg,bacterial_leaf_blight,45,72
PDD00097.jpg,bacterial_leaf_blight,45,50
PDD00098.jpg,bacterial_leaf_blight,45,65
PDD00099.jpg,bacterial_leaf_blight,Zonal,70
PDD00100.jpg,bacterial_leaf_blight,45,72
PDD00101.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00102.jpg,bacterial_leaf_blight,45,55
PDD00103.jpg,bacterial_leaf_blight,45,50
PDD00104.jpg,bacterial_leaf_blight,IR20,50
PDD00105.jpg,bacterial_leaf_blight,45,72
PDD00106.jpg,bacterial_leaf_blight,45,55
PDD00107.jpg,bacterial_leaf_blight,45,72
PDD00108.jpg,bacterial_leaf_blight,45,50
PDD00109.jpg,bacterial_leaf_blight,45,55
PDD00110.jpg,bacterial_leaf_blight,45,55
PDD00111.jpg,bacterial_leaf_blight,45,55
PDD00112.jpg,bacterial_leaf_blight,45,65
PDD00113.jpg,bacterial_leaf_blight,Ponni,47
PDD00114.jpg,bacterial_leaf_blight,45,55
PDD00115.jpg,bacterial_leaf_blight,45,72
PDD00116.jpg,bacterial_leaf_blight,45,65
PDD00117.jpg,bacterial_leaf_blight,45,55
PDD00118.jpg,bacterial_leaf_blight,45,50
PDD00119.jpg,bacterial_leaf_blight,45,72
PDD00120.jpg,bacterial_leaf_blight,45,60
PDD00121.jpg,bacterial_leaf_blight,45,55
PDD00122.jpg,bacterial_leaf_blight,45,55
PDD00123.jpg,bacterial_leaf_blight,45,72
PDD00124.jpg,bacterial_leaf_blight,45,50
PDD00125.jpg,bacterial_leaf_blight,45,55
PDD00126.jpg,bacterial_leaf_blight,Onthanel,70
PDD00127.jpg,bacterial_leaf_blight,45,60
PDD00128.jpg,bacterial_leaf_blight,IR20,50
PDD00129.jpg,bacterial_leaf_blight,45,72
PDD00130.jpg,bacterial_leaf_blight,45,72
PDD00131.jpg,bacterial_leaf_blight,45,68
PDD00132.jpg,bacterial_leaf_blight,45,55
PDD00133.jpg,bacterial_leaf_blight,45,55
PDD00134.jpg,bacterial_leaf_blight,45,72
PDD00135.jpg,bacterial_leaf_blight,45,55
PDD00136.jpg,bacterial_leaf_blight,45,72
PDD00137.jpg,bacterial_leaf_blight,45,55
PDD00138.jpg,bacterial_leaf_blight,Ponni,47
PDD00139.jpg,bacterial_leaf_blight,45,55
PDD00140.jpg,bacterial_leaf_blight,45,60
PDD00141.jpg,bacterial_leaf_blight,45,55
PDD00142.jpg,bacterial_leaf_blight,45,55
PDD00143.jpg,bacterial_leaf_blight,Onthanel,70
PDD00144.jpg,bacterial_leaf_blight,45,50
PDD00145.jpg,bacterial_leaf_blight,45,55
PDD00146.jpg,bacterial_leaf_blight,45,55
PDD00147.jpg,bacterial_leaf_blight,45,55
PDD00148.jpg,bacterial_leaf_blight,45,72
PDD00149.jpg,bacterial_leaf_blight,45,72
PDD00150.jpg,bacterial_leaf_blight,Ponni,47
PDD00151.jpg,bacterial_leaf_blight,45,72
PDD00152.jpg,bacterial_leaf_blight,45,45
PDD00153.jpg,bacterial_leaf_blight,45,55
PDD00154.jpg,bacterial_leaf_blight,45,55
PDD00155.jpg,bacterial_leaf_blight,45,50
PDD00156.jpg,bacterial_leaf_blight,45,72
PDD00157.jpg,bacterial_leaf_blight,45,55
PDD00158.jpg,bacterial_leaf_blight,45,55
PDD00159.jpg,bacterial_leaf_blight,45,68
PDD00160.jpg,bacterial_leaf_blight,45,50
PDD00161.jpg,bacterial_leaf_blight,45,72
PDD00162.jpg,bacterial_leaf_blight,45,55
PDD00163.jpg,bacterial_leaf_blight,45,72
PDD00164.jpg,bacterial_leaf_blight,Ponni,47
PDD00165.jpg,bacterial_leaf_blight,45,45
PDD00166.jpg,bacterial_leaf_blight,45,55
PDD00167.jpg,bacterial_leaf_blight,45,55
PDD00168.jpg,bacterial_leaf_blight,45,72
PDD00169.jpg,bacterial_leaf_blight,45,55
PDD00170.jpg,bacterial_leaf_blight,45,65
PDD00171.jpg,bacterial_leaf_blight,45,55
PDD00172.jpg,bacterial_leaf_blight,45,72
PDD00173.jpg,bacterial_leaf_blight,45,50
PDD00174.jpg,bacterial_leaf_blight,45,72
PDD00175.jpg,bacterial_leaf_blight,45,55
PDD00176.jpg,bacterial_leaf_blight,45,55
PDD00177.jpg,bacterial_leaf_blight,45,72
PDD00178.jpg,bacterial_leaf_blight,45,50
PDD00179.jpg,bacterial_leaf_blight,45,72
PDD00180.jpg,bacterial_leaf_blight,45,55
PDD00181.jpg,bacterial_leaf_blight,45,72
PDD00182.jpg,bacterial_leaf_blight,Onthanel,70
PDD00183.jpg,bacterial_leaf_blight,45,65
PDD00184.jpg,bacterial_leaf_blight,45,70
PDD00185.jpg,bacterial_leaf_blight,Ponni,47
PDD00186.jpg,bacterial_leaf_blight,45,70
PDD00187.jpg,bacterial_leaf_blight,45,45
PDD00188.jpg,bacterial_leaf_blight,45,72
PDD00189.jpg,bacterial_leaf_blight,Ponni,47
PDD00190.jpg,bacterial_leaf_blight,45,55
PDD00191.jpg,bacterial_leaf_blight,45,72
PDD00192.jpg,bacterial_leaf_blight,45,72
PDD00193.jpg,bacterial_leaf_blight,45,68
PDD00194.jpg,bacterial_leaf_blight,Ponni,47
PDD00195.jpg,bacterial_leaf_blight,45,55
PDD00196.jpg,bacterial_leaf_blight,45,70
PDD00197.jpg,bacterial_leaf_blight,Zonal,70
PDD00198.jpg,bacterial_leaf_blight,45,72
PDD00199.jpg,bacterial_leaf_blight,45,72
PDD00200.jpg,bacterial_leaf_blight,45,55
PDD00201.jpg,bacterial_leaf_blight,45,50
PDD00202.jpg,bacterial_leaf_blight,45,60
PDD00203.jpg,bacterial_leaf_blight,45,72
PDD00204.jpg,bacterial_leaf_blight,Zonal,70
PDD00205.jpg,bacterial_leaf_blight,45,45
PDD00206.jpg,bacterial_leaf_blight,45,68
PDD00207.jpg,bacterial_leaf_blight,45,72
PDD00208.jpg,bacterial_leaf_blight,45,72
PDD00209.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00210.jpg,bacterial_leaf_blight,Ponni,47
PDD00211.jpg,bacterial_leaf_blight,45,72
PDD00212.jpg,bacterial_leaf_blight,45,72
PDD00213.jpg,bacterial_leaf_blight,45,72
PDD00214.jpg,bacterial_leaf_blight,45,72
PDD00215.jpg,bacterial_leaf_blight,45,55
PDD00216.jpg,bacterial_leaf_blight,45,55
PDD00217.jpg,bacterial_leaf_blight,45,65
PDD00218.jpg,bacterial_leaf_blight,45,65
PDD00219.jpg,bacterial_leaf_blight,Ponni,47
PDD00220.jpg,bacterial_leaf_blight,45,65
PDD00221.jpg,bacterial_leaf_blight,45,55
PDD00222.jpg,bacterial_leaf_blight,45,50
PDD00223.jpg,bacterial_leaf_blight,45,55
PDD00224.jpg,bacterial_leaf_blight,45,50
PDD00225.jpg,bacterial_leaf_blight,45,55
PDD00226.jpg,bacterial_leaf_blight,Onthanel,70
PDD00227.jpg,bacterial_leaf_blight,45,55
PDD00228.jpg,bacterial_leaf_blight,45,55
PDD00229.jpg,bacterial_leaf_blight,45,72
PDD00230.jpg,bacterial_leaf_blight,45,55
PDD00231.jpg,bacterial_leaf_blight,45,72
PDD00232.jpg,bacterial_leaf_blight,45,55
PDD00233.jpg,bacterial_leaf_blight,IR20,50
PDD00234.jpg,bacterial_leaf_blight,45,55
PDD00235.jpg,bacterial_leaf_blight,45,55
PDD00236.jpg,bacterial_leaf_blight,45,55
PDD00237.jpg,bacterial_leaf_blight,45,68
PDD00238.jpg,bacterial_leaf_blight,45,50
PDD00239.jpg,bacterial_leaf_blight,45,72
PDD00240.jpg,bacterial_leaf_blight,45,72
PDD00241.jpg,bacterial_leaf_blight,Ponni,47
PDD00242.jpg,bacterial_leaf_blight,45,72
PDD00243.jpg,bacterial_leaf_blight,45,72
PDD00244.jpg,bacterial_leaf_blight,45,72
PDD00245.jpg,bacterial_leaf_blight,Surya,45
PDD00246.jpg,bacterial_leaf_blight,45,72
PDD00247.jpg,bacterial_leaf_blight,45,72
PDD00248.jpg,bacterial_leaf_blight,Zonal,70
PDD00249.jpg,bacterial_leaf_blight,45,55
PDD00250.jpg,bacterial_leaf_blight,45,72
PDD00251.jpg,bacterial_leaf_blight,45,50
PDD00252.jpg,bacterial_leaf_blight,45,50
PDD00253.jpg,bacterial_leaf_blight,45,50
PDD00254.jpg,bacterial_leaf_blight,45,55
PDD00255.jpg,bacterial_leaf_blight,45,60
PDD00256.jpg,bacterial_leaf_blight,45,50
PDD00257.jpg,bacterial_leaf_blight,45,72
PDD00258.jpg,bacterial_leaf_blight,45,72
PDD00259.jpg,bacterial_leaf_blight,45,72
PDD00260.jpg,bacterial_leaf_blight,45,72
PDD00261.jpg,bacterial_leaf_blight,45,65
PDD00262.jpg,bacterial_leaf_blight,45,72
PDD00263.jpg,bacterial_leaf_blight,45,55
PDD00264.jpg,bacterial_leaf_blight,45,68
PDD00265.jpg,bacterial_leaf_blight,45,50
PDD00266.jpg,bacterial_leaf_blight,Zonal,70
PDD00267.jpg,bacterial_leaf_blight,45,72
PDD00268.jpg,bacterial_leaf_blight,45,72
PDD00269.jpg,bacterial_leaf_blight,Ponni,47
PDD00270.jpg,bacterial_leaf_blight,45,55
PDD00271.jpg,bacterial_leaf_blight,45,55
PDD00272.jpg,bacterial_leaf_blight,45,45
PDD00273.jpg,bacterial_leaf_blight,45,55
PDD00274.jpg,bacterial_leaf_blight,45,55
PDD00275.jpg,bacterial_leaf_blight,IR20,50
PDD00276.jpg,bacterial_leaf_blight,45,55
PDD00277.jpg,bacterial_leaf_blight,IR20,50
PDD00278.jpg,bacterial_leaf_blight,45,72
PDD00279.jpg,bacterial_leaf_blight,45,72
PDD00280.jpg,bacterial_leaf_blight,45,72
PDD00281.jpg,bacterial_leaf_blight,45,55
PDD00282.jpg,bacterial_leaf_blight,45,65
PDD00283.jpg,bacterial_leaf_blight,45,72
PDD00284.jpg,bacterial_leaf_blight,45,72
PDD00285.jpg,bacterial_leaf_blight,45,68
PDD00286.jpg,bacterial_leaf_blight,Onthanel,70
PDD00287.jpg,bacterial_leaf_blight,45,55
PDD00288.jpg,bacterial_leaf_blight,45,50
PDD00289.jpg,bacterial_leaf_blight,Surya,45
PDD00290.jpg,bacterial_leaf_blight,45,55
PDD00291.jpg,bacterial_leaf_blight,45,72
PDD00292.jpg,bacterial_leaf_blight,45,50
PDD00293.jpg,bacterial_leaf_blight,45,72
PDD00294.jpg,bacterial_leaf_blight,45,72
PDD00295.jpg,bacterial_leaf_blight,45,55
PDD00296.jpg,bacterial_leaf_blight,45,70
PDD00297.jpg,bacterial_leaf_blight,45,50
PDD00298.jpg,bacterial_leaf_blight,45,72
PDD00299.jpg,bacterial_leaf_blight,45,45
PDD00300.jpg,bacterial_leaf_blight,45,55
PDD00301.jpg,bacterial_leaf_blight,45,55
PDD00302.jpg,bacterial_leaf_blight,45,45
PDD00303.jpg,bacterial_leaf_blight,Ponni,47
PDD00304.jpg,bacterial_leaf_blight,45,55
PDD00305.jpg,bacterial_leaf_blight,45,72
PDD00306.jpg,bacterial_leaf_blight,45,72
PDD00307.jpg,bacterial_leaf_blight,45,72
PDD00308.jpg,bacterial_leaf_blight,45,72
PDD00309.jpg,bacterial_leaf_blight,45,72
PDD00310.jpg,bacterial_leaf_blight,45,60
PDD00311.jpg,bacterial_leaf_blight,Ponni,47
PDD00312.jpg,bacterial_leaf_blight,45,65
PDD00313.jpg,bacterial_leaf_blight,45,55
PDD00314.jpg,bacterial_leaf_blight,45,55
PDD00315.jpg,bacterial_leaf_blight,45,72
PDD00316.jpg,bacterial_leaf_blight,45,55
PDD00317.jpg,bacterial_leaf_blight,45,72
PDD00318.jpg,bacterial_leaf_blight,45,72
PDD00319.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00320.jpg,bacterial_leaf_blight,45,72
PDD00321.jpg,bacterial_leaf_blight,45,50
PDD00322.jpg,bacterial_leaf_blight,45,55
PDD00323.jpg,bacterial_leaf_blight,45,70
PDD00324.jpg,bacterial_leaf_blight,45,65
PDD00325.jpg,bacterial_leaf_blight,45,65
PDD00326.jpg,bacterial_leaf_blight,45,60
PDD00327.jpg,bacterial_leaf_blight,Ponni,47
PDD00328.jpg,bacterial_leaf_blight,45,55
PDD00329.jpg,bacterial_leaf_blight,45,55
PDD00330.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00331.jpg,bacterial_leaf_blight,45,72
PDD00332.jpg,bacterial_leaf_blight,45,72
PDD00333.jpg,bacterial_leaf_blight,45,55
PDD00334.jpg,bacterial_leaf_blight,45,50
PDD00335.jpg,bacterial_leaf_blight,45,45
PDD00336.jpg,bacterial_leaf_blight,45,55
PDD00337.jpg,bacterial_leaf_blight,45,72
PDD00338.jpg,bacterial_leaf_blight,45,72
PDD00339.jpg,bacterial_leaf_blight,Ponni,47
PDD00340.jpg,bacterial_leaf_blight,45,55
PDD00341.jpg,bacterial_leaf_blight,45,55
PDD00342.jpg,bacterial_leaf_blight,45,65
PDD00343.jpg,bacterial_leaf_blight,IR20,50
PDD00344.jpg,bacterial_leaf_blight,Ponni,47
PDD00345.jpg,bacterial_leaf_blight,Ponni,47
PDD00346.jpg,bacterial_leaf_blight,45,45
PDD00347.jpg,bacterial_leaf_blight,45,72
PDD00348.jpg,bacterial_leaf_blight,Zonal,70
PDD00349.jpg,bacterial_leaf_blight,Zonal,70
PDD00350.jpg,bacterial_leaf_blight,Ponni,47
PDD00351.jpg,bacterial_leaf_blight,45,72
PDD00352.jpg,bacterial_leaf_blight,45,72
PDD00353.jpg,bacterial_leaf_blight,45,50
PDD00354.jpg,bacterial_leaf_blight,45,60
PDD00355.jpg,bacterial_leaf_blight,45,72
PDD00356.jpg,bacterial_leaf_blight,45,55
PDD00357.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00358.jpg,bacterial_leaf_blight,45,55
PDD00359.jpg,bacterial_leaf_blight,45,55
PDD00360.jpg,bacterial_leaf_blight,45,65
PDD00361.jpg,bacterial_leaf_blight,45,72
PDD00362.jpg,bacterial_leaf_blight,45,72
PDD00363.jpg,bacterial_leaf_blight,45,55
PDD00364.jpg,bacterial_leaf_blight,45,72
PDD00365.jpg,bacterial_leaf_blight,45,50
PDD00366.jpg,bacterial_leaf_blight,45,55
PDD00367.jpg,bacterial_leaf_blight,45,72
PDD00368.jpg,bacterial_leaf_blight,45,72
PDD00369.jpg,bacterial_leaf_blight,45,50
PDD00370.jpg,bacterial_leaf_blight,45,50
PDD00371.jpg,bacterial_leaf_blight,45,55
PDD00372.jpg,bacterial_leaf_blight,45,45
PDD00373.jpg,bacterial_leaf_blight,45,72
PDD00374.jpg,bacterial_leaf_blight,45,72
PDD00375.jpg,bacterial_leaf_blight,Ponni,47
PDD00376.jpg,bacterial_leaf_blight,45,60
PDD00377.jpg,bacterial_leaf_blight,45,55
PDD00378.jpg,bacterial_leaf_blight,Ponni,47
PDD00379.jpg,bacterial_leaf_blight,Ponni,47
PDD00380.jpg,bacterial_leaf_blight,45,50
PDD00381.jpg,bacterial_leaf_blight,45,55
PDD00382.jpg,bacterial_leaf_blight,45,72
PDD00383.jpg,bacterial_leaf_blight,45,55
PDD00384.jpg,bacterial_leaf_blight,45,55
PDD00385.jpg,bacterial_leaf_blight,45,65
PDD00386.jpg,bacterial_leaf_blight,45,55
PDD00387.jpg,bacterial_leaf_blight,45,60
PDD00388.jpg,bacterial_leaf_blight,Zonal,70
PDD00389.jpg,bacterial_leaf_blight,45,60
PDD00390.jpg,bacterial_leaf_blight,45,55
PDD00391.jpg,bacterial_leaf_blight,45,55
PDD00392.jpg,bacterial_leaf_blight,Zonal,70
PDD00393.jpg,bacterial_leaf_blight,Onthanel,70
PDD00394.jpg,bacterial_leaf_blight,Ponni,47
PDD00395.jpg,bacterial_leaf_blight,45,72
PDD00396.jpg,bacterial_leaf_blight,Zonal,70
PDD00397.jpg,bacterial_leaf_blight,45,72
PDD00398.jpg,bacterial_leaf_blight,45,72
PDD00399.jpg,bacterial_leaf_blight,45,70
PDD00400.jpg,bacterial_leaf_blight,45,45
PDD00401.jpg,bacterial_leaf_blight,KarnatakaPonni,50
PDD00402.jpg,bacterial_leaf_blight,Ponni,47
PDD00403.jpg,bacterial_leaf_blight,45,55
PDD00404.jpg,bacterial_leaf_blight,45,50
PDD00405.jpg,bacterial_leaf_blight,45,55
PDD00406.jpg,bacterial_leaf_blight,45,55
PDD00407.jpg,bacterial_leaf_blight,45,55
PDD00408.jpg,bacterial_leaf_blight,45,55
PDD00409.jpg,bacterial_leaf_blight,IR20,50
PDD00410.jpg,bacterial_leaf_blight,45,70
PDD00411.jpg,bacterial_leaf_blight,45,55
PDD00412.jpg,bacterial_leaf_blight,45,55
PDD00413.jpg,bacterial_leaf_blight,45,68
PDD00414.jpg,bacterial_leaf_blight,45,55
PDD00415.jpg,bacterial_leaf_blight,45,72
PDD00416.jpg,bacterial_leaf_blight,45,72
PDD00417.jpg,bacterial_leaf_blight,IR20,50
PDD00418.jpg,bacterial_leaf_blight,45,60
PDD00419.jpg,bacterial_leaf_blight,Ponni,47
PDD00420.jpg,bacterial_leaf_blight,45,72
PDD00421.jpg,bacterial_leaf_blight,45,72
PDD00422.jpg,bacterial_leaf_blight,45,55
PDD00423.jpg,bacterial_leaf_blight,Zonal,70
PDD00424.jpg,bacterial_leaf_blight,45,55
PDD00425.jpg,bacterial_leaf_blight,45,72
PDD00426.jpg,bacterial_leaf_blight,45,60
PDD00427.jpg,bacterial_leaf_blight,45,72
PDD00428.jpg,bacterial_leaf_blight,45,72
PDD00429.jpg,bacterial_leaf_blight,45,55
PDD00430.jpg,bacterial_leaf_blight,45,68
PDD00431.jpg,bacterial_leaf_blight,Ponni,47
PDD00432.jpg,bacterial_leaf_blight,45,55
PDD00433.jpg,bacterial_leaf_blight,45,68
PDD00434.jpg,bacterial_leaf_blight,45,50
PDD00435.jpg,bacterial_leaf_blight,45,72
PDD00436.jpg,bacterial_leaf_blight,Ponni,47
PDD00437.jpg,bacterial_leaf_blight,45,50
PDD00438.jpg,bacterial_leaf_blight,Ponni,47
PDD00439.jpg,bacterial_leaf_blight,45,50
PDD00440.jpg,bacterial_leaf_blight,45,72
PDD00441.jpg,bacterial_leaf_blight,45,55
PDD00442.jpg,bacterial_leaf_blight,45,72
PDD00443.jpg,bacterial_leaf_blight,45,55
PDD00444.jpg,bacterial_leaf_blight,45,55
PDD00445.jpg,bacterial_leaf_blight,Ponni,47
PDD00446.jpg,bacterial_leaf_blight,45,60
PDD00447.jpg,bacterial_leaf_blight,45,72
PDD00448.jpg,bacterial_leaf_blight,45,55
PDD00449.jpg,bacterial_leaf_blight,45,55
PDD00450.jpg,bacterial_leaf_blight,45,72
PDD00451.jpg,bacterial_leaf_blight,45,65
PDD00452.jpg,bacterial_leaf_blight,45,55
PDD00453.jpg,bacterial_leaf_blight,45,50
PDD00454.jpg,bacterial_leaf_blight,45,55
PDD00455.jpg,bacterial_leaf_blight,45,55
PDD00456.jpg,bacterial_leaf_blight,45,72
PDD00457.jpg,bacterial_leaf_blight,45,50
PDD00458.jpg,bacterial_leaf_blight,45,72
PDD00459.jpg,bacterial_leaf_blight,45,72
PDD00460.jpg,bacterial_leaf_blight,45,72
PDD00461.jpg,bacterial_leaf_blight,45,70
PDD00462.jpg,bacterial_leaf_blight,45,65
PDD00463.jpg,bacterial_leaf_blight,45,55
PDD00464.jpg,bacterial_leaf_blight,45,50
PDD00465.jpg,bacterial_leaf_blight,45,65
PDD00466.jpg,bacterial_leaf_blight,45,72
PDD00467.jpg,bacterial_leaf_blight,45,72
PDD00468.jpg,bacterial_leaf_blight,45,45
PDD00469.jpg,bacterial_leaf_blight,45,72
PDD00470.jpg,bacterial_leaf_blight,45,72
PDD00471.jpg,bacterial_leaf_blight,45,55
PDD00472.jpg,bacterial_leaf_blight,45,55
PDD00473.jpg,bacterial_leaf_blight,45,60
PDD00474.jpg,bacterial_leaf_blight,45,72
PDD00475.jpg,bacterial_leaf_blight,45,65
PDD00476.jpg,bacterial_leaf_blight,45,72
PDD00477.jpg,bacterial_leaf_blight,IR20,50
PDD00478.jpg,bacterial_leaf_blight,45,72
PDD00479.jpg,bacterial_leaf_blight,45,65
PDD00480.jpg,bacterial_leaf_blight,45,55
PDD00481.jpg,bacterial_leaf_blight,45,50
PDD00482.jpg,bacterial_leaf_blight,45,55
PDD00483.jpg,bacterial_leaf_blight,45,72
PDD00484.jpg,bacterial_leaf_blight,45,72
PDD00485.jpg,bacterial_leaf_blight,45,55
PDD00486.jpg,bacterial_leaf_blight,Ponni,47
PDD00487.jpg,bacterial_leaf_blight,45,65
PDD00488.jpg,bacterial_leaf_blight,45,72
PDD00489.jpg,bacterial_leaf_blight,45,72
PDD00490.jpg,bacterial_leaf_blight,45,45
PDD00491.jpg,bacterial_leaf_blight,45,72
PDD00492.jpg,bacterial_leaf_blight,45,72
PDD00493.jpg,bacterial_leaf_blight,45,55
PDD00494.jpg,bacterial_leaf_blight,45,72
PDD00495.jpg,bacterial_leaf_blight,45,72
PDD00496.jpg,bacterial_leaf_blight,45,55
PDD00497.jpg,bacterial_leaf_blight,45,55
PDD00498.jpg,bacterial_leaf_blight,45,72
PDD00499.jpg,bacterial_leaf_blight,45,45
PDD00500.jpg,bacterial_leaf_blight,45,72
PDD00501.jpg,bacterial_leaf_blight,45,50
PDD00502.jpg,bacterial_leaf_blight,45,72
PDD00503.jpg,bacterial_leaf_blight,45,55
PDD00504.jpg,bacterial_leaf_blight,45,72
PDD00505.jpg,bacterial_leaf_blight,45,55
PDD00506.jpg,bacterial_leaf_blight,45,72
PDD00507.jpg,bacterial_leaf_blight,45,65
PDD00508.jpg,bacterial_leaf_blight,45,72
PDD00509.jpg,bacterial_leaf_blight,45,45
PDD00510.jpg,bacterial_leaf_blight,45,72
PDD00511.jpg,bacterial_leaf_blight,45,72
PDD00512.jpg,bacterial_leaf_blight,Surya,45
PDD00513.jpg,bacterial_leaf_blight,Ponni,47
PDD00514.jpg,bacterial_leaf_blight,45,72
PDD00515.jpg,bacterial_leaf_blight,IR20,50
PDD00516.jpg,bacterial_leaf_blight,Ponni,47
PDD00517.jpg,bacterial_leaf_blight,45,72
PDD00518.jpg,bacterial_leaf_blight,45,50
PDD00519.jpg,bacterial_leaf_blight,45,72
PDD00520.jpg,bacterial_leaf_blight,45,72
PDD00521.jpg,bacterial_leaf_blight,45,55
PDD00522.jpg,bacterial_leaf_blight,45,65
PDD00523.jpg,bacterial_leaf_blight,45,72
PDD00524.jpg,bacterial_leaf_blight,45,60
PDD00525.jpg,bacterial_leaf_blight,45,65
PDD00526.jpg,bacterial_leaf_blight,45,55
